*Employee ID,*Start Date,*Segment 1 End Time,*Segment 1 Type,*Segment 1 Start Day Number,*Segment 1 Start Time,*Segment 1 End Day Number,Label,Segment 2 Type,Segment 2 Start Day Number,Segment 2 Start Time,Segment 2 End Day Number,Segment 2 End Time,Segment 3 Type,Segment 3 Start Day Number,Segment 3 Start Time,Segment 3 End Day Number,Segment 3 End Time,Segment 4 Type,Segment 4 Start Day Number,Segment 4 Start Time,Segment 4 End Day Number,Segment 4 End Time,Segment 5 Type,Segment 5 Start Day Number,Segment 5 Start Time,Segment 5 End Day Number,Segment 5 End Time
10039295,15/03/2025,17:15,REGULAR_SEGMENT,1,13:00,1,7.5,BREAK_SEGMENT,1,17:15,1,17:45,REGULAR_SEGMENT,1,17:45,1,21:00,,,,,,,,,,
10039295,15/03/2025,17:15,REGULAR_SEGMENT,1,13:00,1,7.5,BREAK_SEGMENT,1,17:15,1,17:45,REGULAR_SEGMENT,1,17:45,1,21:00,,,,,,,,,,
10039295,15/03/2025,17:15,REGULAR_SEGMENT,1,13:00,1,7.5,BREAK_SEGMENT,1,17:15,1,17:45,REGULAR_SEGMENT,1,17:45,1,21:00,,,,,,,,,,
10039295,07/04/2025,17:00,REGULAR_SEGMENT,1,13:00,1,4,,,,,,,,,,,,,,,,,,,,
10039295,25/02/2025,18:30,REGULAR_SEGMENT,1,14:30,1,8,BREAK_SEGMENT,1,18:30,1,19:00,REGULAR_SEGMENT,1,19:00,1,23:00,,,,,,,,,,
10039295,26/02/2025,16:00,REGULAR_SEGMENT,1,10:00,1,6,,,,,,,,,,,,,,,,,,,,
10039295,27/02/2025,09:45,REGULAR_SEGMENT,1,05:00,1,4.75,,,,,,,,,,,,,,,,,,,,
10039295,28/02/2025,20:30,REGULAR_SEGMENT,1,15:30,1,4,,,,,,,,,,,,,,,,,,,,
10039295,01/03/2025,12:30,REGULAR_SEGMENT,1,08:00,1,9.75,BREAK_SEGMENT,1,12:30,1,13:30,REGULAR_SEGMENT,1,13:30,1,18:45,,,,,,,,,,
10039295,02/03/2025,12:30,REGULAR_SEGMENT,1,08:00,1,10.5,BREAK_SEGMENT,1,12:30,1,13:30,REGULAR_SEGMENT,1,13:30,1,19:30,,,,,,,,,,
10039295,03/03/2025,17:00,REGULAR_SEGMENT,1,13:00,1,4,,,,,,,,,,,,,,,,,,,,
10039295,04/03/2025,17:00,REGULAR_SEGMENT,1,13:00,1,4,,,,,,,,,,,,,,,,,,,,
10039295,05/03/2025,17:00,REGULAR_SEGMENT,1,13:00,1,4,,,,,,,,,,,,,,,,,,,,
10039295,06/03/2025,17:00,REGULAR_SEGMENT,1,13:00,1,4,,,,,,,,,,,,,,,,,,,,
10039295,07/03/2025,17:00,REGULAR_SEGMENT,1,13:00,1,4,,,,,,,,,,,,,,,,,,,,
10039295,08/03/2025,17:00,REGULAR_SEGMENT,1,13:00,1,5,,,,,,,,,,,,,,,,,,,,
10039295,09/03/2025,13:30,REGULAR_SEGMENT,1,08:00,1,10,BREAK_SEGMENT,1,13:30,1,14:00,REGULAR_SEGMENT,1,14:00,1,19:00,,,,,,,,,,
10039295,15/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,17/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,18/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,19/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,20/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,21/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,22/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,24/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,25/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,26/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,27/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,28/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,29/03/2025,15:30,REGULAR_SEGMENT,1,11:00,1,9,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,31/03/2025,17:00,REGULAR_SEGMENT,1,13:00,1,4,,,,,,,,,,,,,,,,,,,,
10039295,31/03/2025,20:00,REGULAR_SEGMENT,1,16:00,1,4,,,,,,,,,,,,,,,,,,,,
10039295,12/04/2025,22:00,REGULAR_SEGMENT,1,13:00,1,9,,,,,,,,,,,,,,,,,,,,
10039295,13/04/2025,22:00,REGULAR_SEGMENT,1,13:00,1,9,,,,,,,,,,,,,,,,,,,,
10039295,19/04/2025,21:00,REGULAR_SEGMENT,1,11:00,1,10,,,,,,,,,,,,,,,,,,,,
10039295,20/04/2025,21:00,REGULAR_SEGMENT,1,11:00,1,10,,,,,,,,,,,,,,,,,,,,
10039295,17/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,18/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,19/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,20/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,21/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,22/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,24/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,25/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,26/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,27/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,28/03/2025,15:30,REGULAR_SEGMENT,1,13:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,29/03/2025,15:30,REGULAR_SEGMENT,1,11:00,1,9,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10039295,30/03/2025,15:30,REGULAR_SEGMENT,1,11:00,1,9,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
