*Employee ID,*Start Date,*Segment 1 End Time,*Segment 1 Type,*Segment 1 Start Day Number,*Segment 1 Start Time,*Segment 1 End Day Number,Label,Segment 2 Type,Segment 2 Start Day Number,Segment 2 Start Time,Segment 2 End Day Number,Segment 2 End Time,Segment 3 Type,Segment 3 Start Day Number,Segment 3 Start Time,Segment 3 End Day Number,Segment 3 End Time,Segment 4 Type,Segment 4 Start Day Number,Segment 4 Start Time,Segment 4 End Day Number,Segment 4 End Time,Segment 5 Type,Segment 5 Start Day Number,Segment 5 Start Time,Segment 5 End Day Number,Segment 5 End Time
10499961,02/03/2024,16:00,REGULAR_SEGMENT,1,12:00,1,4,,,,,,,,,,,,,,,,,,,,
10499961,03/03/2024,16:00,REGULAR_SEGMENT,1,12:00,1,4,BREAK_SEGMENT,1,,,,,,,,,,,,,,,,,,
10499961,04/03/2024,16:00,REGULAR_SEGMENT,1,12:00,1,4,BREAK_SEGMENT,1,,,,,,,,,,,,,,,,,,
10499961,05/03/2024,16:00,REGULAR_SEGMENT,1,12:00,1,4,BREAK_SEGMENT,1,,,,,,,,,,,,,,,,,,
10499961,09/03/2024,16:00,REGULAR_SEGMENT,1,12:00,1,4,BREAK_SEGMENT,1,,,,,,,,,,,,,,,,,,
10499961,10/03/2024,17:00,REGULAR_SEGMENT,1,12:00,1,5,BREAK_SEGMENT,1,,,,,,,,,,,,,,,,,,
10499961,11/03/2024,13:00,REGULAR_SEGMENT,1,08:00,1,10,BREAK_SEGMENT,1,13:30,1,14:00,REGULAR_SEGMENT,1,14:00,1,19:00,,,,,,,,,,
10499961,16/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10499961,18/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10499961,19/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10499961,20/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10499961,21/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10499961,22/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10499961,23/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10499961,25/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10499961,26/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10499961,27/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10499961,28/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10499961,29/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10499961,30/03/2024,18:30,REGULAR_SEGMENT,1,11:00,1,9,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10499961,01/04/2024,16:00,REGULAR_SEGMENT,1,12:00,1,4,BREAK_SEGMENT,1,,,,,,,,,,,,,,,,,,
10499961,01/04/2024,20:00,REGULAR_SEGMENT,1,16:00,1,4,BREAK_SEGMENT,1,,,,,,,,,,,,,,,,,,
10499961,13/04/2024,21:00,REGULAR_SEGMENT,1,12:00,,,,,,,,,,,,,,,,,,,,,,
10499961,14/04/2024,21:00,REGULAR_SEGMENT,1,12:00,,,,,,,,,,,,,,,,,,,,,,
10499961,20/04/2024,21:00,REGULAR_SEGMENT,1,11:00,,10,,,,,,,,,,,,,,,,,,,,
10499961,21/04/2024,21:00,REGULAR_SEGMENT,1,11:00,,10,,,,,,,,,,,,,,,,,,,,
10591197,18/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10591197,19/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10591197,20/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10591197,21/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10591197,22/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10591197,23/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10591197,25/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10591197,26/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10591197,27/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10591197,28/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10591197,29/03/2024,18:30,REGULAR_SEGMENT,1,12:30,1,8,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10591197,30/03/2024,18:30,REGULAR_SEGMENT,1,11:00,1,9,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
10591197,31/03/2024,18:30,REGULAR_SEGMENT,1,11:00,1,9,BREAK_SEGMENT,1,15:30,1,16:00,REGULAR_SEGMENT,1,16:00,1,20:00,,,,,,,,,,
